hotel_id,starRating,city,free_wifi,pool_access,free_breakfast
514284e0d24f2ff48d8a2db1a36a2da1,2.0,bali,YES,NO,NO
bec7b9649ac8611d281a780cb742113e,2.0,bali,YES,NO,NO
0fd781176e8092bbcd1366b3c59bd73c,2.0,bali,YES,NO,NO
1194a886d99d9767017b3f891b9ac4e5,2.0,bali,YES,NO,NO
138334b95956222c3d7bb075449a74de,2.0,bali,YES,NO,NO
a443cad1722d443f3a7e53c48bf4fa2e,2.0,bali,YES,NO,NO
808e13432f2acc3ebf8d85b43d6f4a21,2.0,bali,YES,NO,NO
b5a3bf6725edd9a35f39430f9350623f,2.0,bali,YES,NO,NO
62091dc4c3d8adb9060d40edbf0ce974,2.0,bali,YES,NO,NO
cde30b52a451b0fa1d7171da426a123e,2.0,bali,YES,NO,NO
cc7a17f87599231bae0bf0bd8fce153b,2.0,bali,YES,NO,NO
09b3a62b54d31926cf595accbd05e1b2,2.0,bali,YES,NO,NO
e86b0a1ffa45b32239a62172a6323159,2.0,bali,YES,NO,NO
ffec4866f47c185fdc234ee79cc3bb37,2.0,bali,YES,NO,NO
7eea4a0d5dec8ee8fa84816f67850a8d,2.0,bali,YES,NO,NO
96b9794d9e6d0c62ca201258de106ed7,2.0,bali,YES,NO,NO
5d9300cc15eb517ecfe10e0d707108f7,2.0,bali,YES,NO,NO
5b69dd3a8757d5e6e747ce5dc89e320b,2.0,bali,YES,NO,NO
ce15e64cca666f6f20d47bbb6c0ee185,2.0,bali,YES,NO,NO
e4b9058b9d5ca41afd6a029246a8b376,2.0,bali,YES,NO,NO
3d925648bd1561629739b3469f4a2627,2.0,bali,YES,NO,NO
0d64dc8e428d44e4e754f4f8d972f820,2.0,bali,YES,NO,NO
78809299756a68d13d2caf2bb7e374a4,2.0,bali,YES,NO,NO
5f501ef5e5533bbfa17f832c07790eae,2.0,bali,YES,NO,NO
936ac0418c1c20b76c5e88fc19b3137d,2.0,bali,YES,NO,NO
9df87658c0926b7ecdffd9d76b5d13a8,2.0,bali,YES,NO,NO
cdad23f5cfd3264271bbeb1493bcef6b,2.0,bali,YES,NO,NO
2474c02d511a38466edc13712c4a2aeb,2.0,bali,YES,NO,NO
d82170e20c0694af3c8c721cc5caa943,2.0,bali,YES,NO,NO
bb46fc24295da5c38ace06a2d33e66c3,2.0,bali,YES,NO,NO
5dfab43a52ff3d41df2eb61770c11e84,2.0,bali,YES,NO,NO
dd0e4cf18d0696aba25aa149ee906250,2.0,bali,YES,NO,NO
3f90b7bc47b965043164d8dfd51f0145,2.0,bali,YES,NO,NO
1fe9052284f3e81e786cbc7f183e7daf,2.0,bali,YES,NO,NO
c8631713441ebf98dc39880dcfe74a47,2.0,bali,YES,NO,NO
8f4824f4fd2069788a031d60f79571a8,2.0,bali,YES,NO,NO
5820ce9025c4d6d5946736b0e81a0ff1,2.0,bali,YES,NO,NO
8ef7fb4786abf4f793b85deebcf216b9,2.0,bali,YES,NO,NO
9df794a8abd9666be4550193012da506,2.0,bali,YES,NO,NO
b97747215f207651335e5102fb978963,2.0,bali,YES,NO,NO
db998222be0f90dcf91835aa15771c81,2.0,bali,YES,NO,NO
fe685baeacf87f8341bfe1786b05c4bc,2.0,bali,YES,NO,NO
a1aec28e0a9ea4e2bef1a379499f5871,2.0,bali,YES,NO,NO
bb6643aff0515513312a1d2b6517f07a,2.0,bali,YES,NO,NO
9455638441e3353ed907b06544e2f618,2.0,bali,YES,NO,NO
15c3064f9797ab2986712e529e8bc666,2.0,bali,YES,NO,NO
8c71d8f78e44a6a3d38fc3a8acdb1e09,2.0,bali,YES,NO,NO
f6625cf6a0daeadf71a4a5767fa41827,2.0,bali,YES,NO,NO
b99ed61ca21d09aa67ca89a92515034f,2.0,bali,YES,NO,NO
6191647f09f309cb7b840120eb8ea678,2.0,bali,YES,NO,NO
57f317a0d19281c6861158fd371d9431,2.0,bali,YES,NO,NO
aeed41e6af8110b375908cbd69231f2e,2.0,bali,YES,NO,NO
88a204958969d23235fd61611bcba9d6,2.0,bali,YES,NO,NO
aede3580a9b9dd34ba2028b60aa9c0e3,2.0,bali,YES,NO,NO
764a81aa6412e3e88dfd0a70c7d70685,2.0,bali,YES,NO,NO
8922e2eaa447f59d2c7569bb25bc9d09,2.0,bali,YES,NO,NO
30b7742b823f3423f753127b4ba4c934,2.0,bali,YES,NO,NO
a91d7994f0a9d3c6e88ef353c0d36b64,2.0,bali,YES,NO,NO
2f954f253bee350675ff103289e7369a,2.0,bali,YES,NO,NO
2ab0ad6e78fac4874dcc878fb31cf2be,2.0,bali,YES,NO,NO
2a0d39314949328229358f6613025f13,2.0,bali,YES,NO,NO
8da886d6e19bcec4ac37d5463a920f2d,2.0,bali,YES,NO,NO
baed1d380ecba0587d6d0f9ee2d5df2b,2.0,bali,YES,NO,NO
f9d1e400e5ea934ed4ac30a5b99a85c8,2.0,bali,YES,NO,NO
8dfa733c22b9c66423cf3b7b5e194d44,2.0,bali,YES,NO,NO
4233eb46ba6fb537dc59e78c0a0f6339,2.0,bali,YES,NO,NO
f4ee9009b33c0090af96e593ddde74b8,2.0,bali,YES,NO,NO
039fd5f250a85af639e629b73695d5f7,2.0,bali,YES,NO,NO
324061148895c76167ddb11c45cf126e,2.0,bali,YES,NO,NO
6717afd28c1f74912e09b91239883fa9,2.0,bali,YES,NO,NO
8f6e70471d3fbb1338f29f66daf9ffcb,2.0,bali,YES,NO,NO
d8e9a4c422fa7b5831591ac1d8ba3926,2.0,bali,YES,NO,NO
b510bd31dce94bce1669729aadd471a4,2.0,bali,YES,NO,NO
37af0c7a43b2983e3ebf2e530c528855,2.0,bali,YES,NO,NO
94282621412bb073107f98203c60fe01,2.0,bali,YES,NO,NO
8381ea8e1bc519a41ba471be43341f79,2.0,bali,YES,NO,NO
a00c121147743e63c55ed66e4c408471,2.0,bali,YES,NO,NO
2f304c15238256c8fdfbb7b6c0fc6926,2.0,bali,YES,NO,NO
bd86aca896fedf9057744c0fc403f496,2.0,bali,YES,NO,NO
58c9d0aeee6ff76ac6f8a3d2395e8710,2.0,bali,YES,NO,NO
dccdf11e774f8725173dbed5fec7e7e7,2.0,bali,YES,NO,NO
14003fa0a860bbac074166b0346e54db,2.0,bali,YES,NO,NO
80f110eb11e41a703040f95dc35d47d5,2.0,bali,YES,NO,NO
eaadddd70335722414ed783ad8ab4e01,2.0,bali,YES,NO,NO
c175d679cdc00e97afd9497b3374de12,2.0,bali,YES,NO,NO
e7e57b81e885b76e6efa1ddee5f1a216,2.0,bali,YES,NO,NO
50138785699f7b936c6104500706aa7a,2.0,bali,YES,NO,NO
5919c99cf96b350d0a1d5fc23e8e5179,2.0,bali,YES,NO,NO
3c25b94668cc239a2242573ed83b50db,2.0,bali,YES,NO,NO
cf0875f6f7edfbde61f06677a279d37e,2.0,bali,YES,NO,NO
5b1eb5a18a3f3ce3e972e824a5fa6ae8,2.0,bali,YES,NO,NO
434c7aeae3d9d15c63b8fb173b4836bc,2.0,bali,YES,NO,NO
18b96f0e0d706283260fb90bd9b2e7e6,2.0,bali,YES,NO,NO
5d1eae52a77aada64d1cffb528a7399b,2.0,bali,YES,NO,NO
6fbc60fd0e25689ed2de76e39ce5b948,2.0,bali,YES,NO,NO
198e8d13a850ec73102cfd4ac7b147f7,2.0,bali,YES,NO,NO
aa089cb1287ebaea0a43cf4bcb19b597,2.0,bali,YES,NO,NO
d92a7162cd2756e3d889902c172542d7,2.0,bali,YES,NO,NO
6471023b227b9cc3f40cf13b7244e458,2.0,bali,YES,NO,NO
8970777b34a35be1de5741c3c267b419,2.0,bali,YES,NO,NO
6f185e30fbf2f85af0992092d265e968,2.0,bali,YES,NO,NO
b132f9bed431ad04091b9ae550b78391,2.0,bali,YES,NO,NO
c82006c7eb47c3dcfa996efd844fbcdf,2.0,bali,YES,NO,NO
e7dc3e49cc62812cdcecc5b0a5503943,2.0,bali,YES,NO,NO
d59dbd865d425a8955bab2562889f990,2.0,bali,YES,NO,NO
fd1850b46da64faa097577cd2e393422,2.0,bali,YES,NO,NO
a5c7222ce575f64b0a6869771d0f1034,2.0,bali,YES,NO,NO
c668673aba287a1247b8f9e0a0992259,2.0,bali,YES,NO,NO
994ef080813224afe8e2c4549ae71ad1,2.0,bali,YES,NO,NO
c702062b4f84a485c80fce4cf9129124,2.0,bali,YES,NO,NO
01d6dd2e80201f3d7d1cec9f0fc2db88,2.0,bali,YES,NO,NO
1d23b972da38e57cbba01fd2d579a9a5,2.0,bali,YES,NO,NO
cb20a736862c19aede17225eb0db9416,2.0,bali,YES,NO,NO
9a17dc05e64c6875cc5f47caf5b4931c,2.0,bali,YES,NO,NO
7b804dee7a1a8373a4fd554490ae29f7,2.0,bali,YES,NO,NO
742a0a03c93ed95b051145c010f5d1ac,2.0,bali,YES,NO,NO
ed9d93503143c4cc7e83aa0603851cfa,2.0,bali,YES,NO,NO
92feb2449969c89284ea08bda0e20e00,2.0,bali,YES,NO,NO
b5c2a2dd9d63470747bf2ef830ca376e,2.0,bali,YES,NO,NO
90a8b5b5fb891a6e96b527d4ce5ad9b4,2.0,bali,YES,NO,NO
39ca618adafc3439636b330a913ac565,2.0,bali,YES,NO,NO
37eee65a5324bd079cd14d5e3fb328ac,2.0,bali,YES,NO,NO
80f2e49db52a7b16b7bd14739b88846f,2.0,bali,YES,NO,NO
80bf92da66762ec03c29a8a8df7ff4a9,2.0,bali,YES,NO,NO
72e201b56cb842c4c169343b64f70fb2,2.0,bali,YES,NO,NO
9e6453c85abaa0cafffea46910e77088,2.0,bali,YES,NO,NO
096cc0a48ec77f1d6992d4b1788c0b23,2.0,bali,YES,NO,NO
a79e0b0b35048b7dd759c7447ea24d4c,2.0,bali,YES,NO,NO
9a74308782a25bf1692827fd931b2d40,2.0,bali,YES,NO,NO
836ad3243ec6ff630abb401bf6fee090,2.0,bali,YES,NO,NO
f3b72346568baf4fb1a9b47324a5d7e9,2.0,bali,YES,NO,NO
bd0db1f679b23ba002bd2bc9c60c3e3e,2.0,bali,YES,NO,NO
d790bdff7e9cd9702ed96341de68bf50,2.0,bali,YES,NO,NO
5e8f1c2af006b105b68743fb85092668,2.0,bali,YES,NO,NO
339d561f9a1e522dca3e46a9ab214b24,2.0,bali,YES,NO,NO
4ef93063136b75b82f0faf70f112df22,2.0,bali,YES,NO,NO
45bb01841f2c216b05ed012d85a7c8a5,2.0,bali,YES,NO,NO
f5107b61e70ebf202358695d7c128b5a,2.0,bali,YES,NO,NO
4d5044815ae8d751a1ea51dfa3f9ce08,2.0,bali,YES,NO,NO
e58d762eefd9753c0de5d688dcd61e4b,2.0,bali,YES,NO,NO
d95fbbaea3ea770f556be80ebee634e4,2.0,bali,YES,NO,NO
910ecdd2d9bc023c7af27cee383b3077,2.0,bali,YES,NO,NO
4ab0146e2df9918d155d1458047ec547,2.0,bali,YES,NO,NO
a5c72c5a795c990cbfc12ee143847d9b,2.0,bali,YES,NO,NO
e5748bd7a71400f9c4cf934d62e69f24,2.0,bali,YES,NO,NO
0db1575a9765835e94ecf40f01230e83,2.0,bali,YES,NO,NO
4bcc9530ca8174d532f4dc388fb17395,2.0,bali,YES,NO,NO
e3ff767ba8dc2940d274cd05831657aa,2.0,bali,YES,NO,NO
55fc1e1838a6d69d8fdf852bb25ac01d,2.0,bali,YES,NO,NO
e53439087b78148d6a56f8ce9e15ecc8,2.0,bali,YES,NO,NO
9324479bca9b3f96e2b456ecbfd98d7d,2.0,bali,YES,NO,NO
2bef9fde74b6dce6000f144213da869c,2.0,bali,YES,NO,NO
d8cf841320c50f8c7389100e04de7d75,2.0,bali,YES,NO,NO
318c3308b91a68b84b7280c48d594c5e,2.0,bali,YES,NO,NO
ba46921535c97f813494647e0cf02678,2.0,bali,YES,NO,NO
18a0f200021deb292ba783979138e522,2.0,bali,YES,NO,NO
41bd149e6d5c95a039d3db7eb2c1bf6d,2.0,bali,YES,NO,NO
b0ba7d68825138b0c6c09993c0ca8c46,2.0,bali,YES,NO,NO
c7fb35ebbe7b844661dba4075992bab0,2.0,bali,YES,NO,NO
c6a21e598762381ada57a3137d382c47,2.0,bali,YES,NO,NO
9b5c15eafeeebdccf2f048b998b103f3,2.0,bali,YES,NO,NO
6aa5f93785e52af478c4d2f96f03ff08,2.0,bali,YES,NO,NO
90de4852d0c6bdd07d9e7dba447cd023,2.0,bali,YES,NO,NO
8e5bdf1c196e8b472058d62afd0b22fe,2.0,bali,YES,NO,NO
e21fbf578b28a88e9cfdd91a8804ef44,2.0,bali,YES,NO,NO
60dafa24e84b769297ce986a3680f98b,2.0,bali,YES,NO,NO
880db4abfc494d728d15189865883367,2.0,bali,YES,NO,NO
b58e8dea58415c8a81f930e9f699dea9,2.0,bali,YES,NO,NO
8bff24de399a42e9e25ffe8e61975b67,3.0,bali,YES,NO,NO
7f16cc107daf8e59f44edcba74c2e76b,3.0,bali,YES,NO,NO
04f1f50ea586c28e807643e067f75962,3.0,bali,YES,NO,NO
4a7af2874ff85b9003634fba874d5bb4,3.0,bali,YES,NO,NO
1d1d0b2c7f01d7d89d06dd9f2a412483,3.0,bali,YES,NO,NO
7722b7e40c4d424c383754f1eeebb758,3.0,bali,YES,NO,NO
209df5ff1ac7657955feed82022bc33e,3.0,bali,YES,NO,NO
64b059dc9c2b96dd3d8643d7bec697f6,3.0,bali,YES,NO,NO
e77bbbf77f13fc6d31fc789140310d6e,3.0,bali,YES,NO,NO
5c564b2d923613a7376f3202c7399c2e,3.0,bali,YES,NO,NO
95cf80cb67a5bca4c1b52d1e4c3b7a0c,3.0,bali,YES,NO,NO
5d125e4e5b74f7ba3377e5b8a57e28b8,3.0,bali,YES,NO,NO
02a81d39d2ef6eac1e2ff758315c796f,3.0,bali,YES,NO,NO
321dafc5d43705b38ae0f2feefc8d280,3.0,bali,YES,NO,NO
8c14f22871ab1c82d61ed7598ec88882,3.0,bali,YES,NO,NO
9554636f240f909471a8b4716b0de883,3.0,bali,YES,NO,NO
84dedcee8ad3395926a7e036b722ecb2,3.0,bali,YES,NO,NO
c54c4812604b3eb7894a1b4bb7d4bc6b,3.0,bali,YES,NO,NO
ce1b2906ecc8d25746e683a2b5a75aa0,3.0,bali,YES,NO,NO
b641508dcc696dee9d3b81e89857e64a,3.0,bali,YES,NO,NO
66505f0a34c24f55c15beb4fa4610e1b,3.0,bali,YES,NO,NO
1df4c95658259669a8e50919ae6375e7,3.0,bali,YES,NO,NO
f22962ea9f53e3686331826b3b158200,3.0,bali,YES,NO,NO
f9e89891fff041121160d878d31362a3,3.0,bali,YES,NO,NO
fa7d1e7747cc6fe083ad8d0a433acf73,3.0,bali,YES,NO,NO
cade3baa944bcf14b17c2e2dd7b86ab6,3.0,bali,YES,NO,NO
ef1241029579491ec60c24b55553dde9,3.0,bali,YES,NO,NO
923de7e32217e2e6c5bb721f980f67a9,3.0,bali,YES,NO,NO
9caea63b7754ca54573ee10302f32507,3.0,bali,YES,NO,NO
3a0907cee5ae67ad331cec8491756460,3.0,bali,YES,NO,NO
0f1cb95c742dd27b877906196f9c0b52,3.0,bali,YES,NO,NO
a3584068064ec091521cbd2593e0b1d7,3.0,bali,YES,NO,NO
68230f9f15384d2fd55125cc0d947811,3.0,bali,YES,NO,NO
9f846ec3f67e39c99c596d0980c9dc1b,3.0,bali,YES,NO,NO
2093c87827dc1a09450c2a076558f1fa,3.0,bali,YES,NO,NO
32bafa9e80097e04a4d9ceb496e85c5d,3.0,bali,YES,NO,NO
09afacc0134736ef687721fb862a88fb,3.0,bali,YES,NO,NO
c28f7ef37cbb8e1496535c05a74be945,3.0,bali,YES,NO,NO
e6aca3d3cdcd8ce9974cd0517134c268,3.0,bali,YES,NO,NO
ba7a5ce584129ddaa6e0e19d0915f434,3.0,bali,YES,NO,NO
f51392f8827bd9fae5fe5d23e80768cb,3.0,bali,YES,NO,NO
09314e6a1941d50f4879ebfb922d0694,3.0,bali,YES,NO,NO
56c3ecfcdc03694a70abf3f0ae130dbf,3.0,bali,YES,NO,NO
c0b90cd9ca10747e451919b4d5bf20e2,3.0,bali,YES,NO,NO
05a0d7f4762e60ebd6ddfeef96c9ff97,3.0,bali,YES,NO,NO
7c796037f878a65af7269afae9fe1cec,3.0,bali,YES,NO,NO
ec7ac74c26270f50322ec97c3c7e3e43,3.0,bali,YES,NO,NO
02b3f814a6cce2a346869abe1b8c4595,3.0,bali,YES,NO,NO
9efb4c24f54a18011b34306336b56897,3.0,bali,YES,NO,NO
5b7f64bd25df489e7193a8f5ffe11a7b,3.0,bali,YES,YES,NO
79ef1abe2cfefc775d7d16abc233884b,3.0,bali,YES,NO,NO
bed5814c75e0b5426e79321ca81620ff,3.0,bali,YES,NO,NO
d7609eb59e734d72446a9ab1c58a6ebd,3.0,bali,YES,NO,NO
247f1334312325456a2598e9dc6e5ce7,3.0,bali,YES,NO,NO
3d8efce80dd35f78c462c14786b4a7d3,3.0,bali,YES,NO,NO
bedefb934fcab5c2eb6949b990c206a0,3.0,bali,YES,NO,NO
9e32663ae551e3f108301ab5be07e585,3.0,bali,YES,NO,NO
470f1c0e30d3da05533c829acfda9c99,3.0,bali,YES,NO,NO
f1e8be069fa47ad07b441f076c05f9cc,3.0,bali,YES,NO,NO
e3283d0f6cb66e3cc349fead64952654,3.0,bali,YES,NO,NO
f057674345ddc9322a631f26b46f45b2,3.0,bali,YES,NO,NO
34390e7c81daff2c9f00144ae013a61c,3.0,bali,YES,NO,NO
2b4adbc5f60b7de3b3f8ddc408e02962,3.0,bali,YES,NO,NO
a1359b8bbc73cbdb9e27eea7451f7e4b,3.0,bali,YES,NO,NO
99bc178d7f57f3b9af1f6caae55434f3,3.0,bali,YES,NO,NO
4de9864811727c149d650d8eba7c41a2,3.0,bali,YES,NO,NO
333b071ca0c6c32bfa4116afe357631d,3.0,bali,YES,NO,NO
9edbdec21ee54298bad86e5fa4616873,3.0,bali,YES,NO,NO
79f4f7137c68a6be56d8b161114e7adb,3.0,bali,YES,NO,NO
e84a82f212eaa5af307ad2b2c11b4038,3.0,bali,YES,NO,NO
2616d5dab4486114d044703bcd6b9f94,3.0,bali,YES,NO,NO
547424da5e73055b0f0e45b814623280,3.0,bali,YES,NO,NO
5cda7a58ea743fffed44d4e35c487221,3.0,bali,YES,NO,NO
082f097441d763ee20d1d13629a90d1d,3.0,bali,YES,NO,NO
421b4d8c63a7796f09711852ba0e9839,3.0,bali,YES,NO,NO
1610b44f0204291b02a08575190c5384,3.0,bali,YES,NO,NO
fb1bced3323455608a5852191d0d1a25,3.0,bali,YES,NO,NO
52dfb42f561e537bbc42677c6d8e97b4,3.0,bali,YES,NO,NO
1196d91773ae9052060b22f2e2d2a554,3.0,bali,YES,NO,NO
d91da5d9ea190e7d5866087ac13042bb,3.0,bali,YES,NO,NO
8d8f6c53b7e37e5db1bb91bb990a4f3a,3.0,bali,YES,NO,NO
5016ceeb1684fd3e84cd9e9f8e42fc6f,3.0,bali,YES,NO,NO
98e4ae907c20fa0b0e1d0a1d9c2c7e5e,3.0,bali,YES,NO,NO
2bd4b6ee55c0c6842404362c98523d7f,3.0,bali,YES,NO,NO
e3e52fbba3f1ffe0f2a3eba091f0c36a,3.0,bali,YES,NO,NO
a99faacafc5b5a9c46174747337f1ae6,3.0,bali,YES,NO,NO
bbab913ab867cb3ee4d7e168f38e5bd6,3.0,bali,YES,NO,NO
a9b4c7886fef4dd10a030a2ab1c728b6,3.0,bali,YES,NO,NO
991fe8605b4f40b3ae2dc400a603bd8e,3.0,bali,YES,NO,NO
75693b50ea4f2eb491d9f6d744f7efab,3.0,bali,YES,NO,NO
e1d420dfca98958b12d1dc9d0f9aebd9,3.0,bali,YES,NO,NO
e9963fd1f0d4e46648505a181d2d447c,3.0,bali,YES,NO,NO
9f256f1e1842eb6cddaf04547c293e48,3.0,bali,YES,NO,NO
acd097f3b8d2e2eca726a65e19733411,3.0,bali,YES,NO,NO
5bfafdd3bc7bc58e8ae1368a6832f7ca,3.0,bali,YES,NO,NO
4c7976d74e354614b6163001657d584c,3.0,bali,YES,NO,NO
82c3f036bbff7c9fed7aeb510265d466,3.0,bali,YES,NO,NO
7ed7562fb2da4a482db98d681c6ec70c,3.0,bali,YES,NO,NO
ac1229d8703b9e7d8f46dc3e78d8b13c,3.0,bali,YES,NO,NO
deb9f04d6d8416baa4429b8a6a65280c,3.0,bali,YES,NO,NO
2535b7b1321505b81beb8e0553354364,3.0,bali,YES,NO,NO
01c60a728c2b60c4a18e114175dee7cd,3.0,bali,YES,NO,NO
c84e0d8dfd280e0ef6ddb01cb7fa149f,3.0,bali,YES,NO,NO
ed4b4857108885a067d035763887a3f0,3.0,bali,YES,NO,NO
9007d2ce3b69fd02fd6b195ea7eae021,3.0,bali,YES,NO,NO
d2f9a0b976760760728fe0d82a60bb79,3.0,bali,YES,NO,NO
947c233593579989f39b19a3b1f0048b,3.0,bali,YES,NO,NO
0510a117b86bdcbcaddd2acff1ce0678,3.0,bali,YES,NO,NO
3483188cc0b222f3fca48ce020851ad7,3.0,bali,YES,NO,NO
baa7e6c715adcdf836c54d9d29b876b7,3.0,bali,YES,NO,NO
bbf0cc5b4d59d275ab6b9dca5d8341e9,3.0,bali,YES,NO,NO
643b0e19f6c1a6d25cfad843701f324a,3.0,bali,YES,NO,NO
3fd49aeb53aee376afae799ceb395ee4,3.0,bali,YES,NO,NO
44fd3726b0d817f2346604d0802c0554,3.0,bali,YES,NO,NO
5e554889247043dcaf56b63b807092bd,3.0,bali,YES,NO,NO
915d584c2be7d43f21fa454e405f1987,3.0,bali,YES,NO,NO
621d073c936ccb110181d519ae3499cd,3.0,bali,YES,NO,NO
d5567f0712b2a33d58e2eb992f6412a8,3.0,bali,YES,NO,NO
8c7aafbe000e31dcd88c0abfd29fdfb1,3.0,bali,YES,NO,NO
50ceb0d6be42e7e8155c5890f78e3fbf,3.0,bali,YES,NO,NO
7dd543eacd2a752c1113d687f52314ff,3.0,bali,YES,NO,NO
cf6edd7ad173d71e542cd75e1a46df42,3.0,bali,YES,NO,NO
5d6b6c3a6b5cb0cfbe7e32975e5ab277,3.0,bali,YES,NO,NO
813a5517ee7824a4c79d1b8116cb4d37,3.0,bali,YES,NO,NO
65123970f672302e2b995e1dd8ca57bc,3.0,bali,YES,NO,NO
67ff0c96a072e7000100efb5caf7be04,3.0,bali,YES,NO,NO
343ed27e23acb2a1d56ef1cb1db34799,3.0,bali,YES,NO,NO
3b3be53fd2f83a6f8943fded54abe358,3.0,bali,YES,NO,NO
511c7f09612e041c2d5088d77a9631d8,3.0,bali,YES,NO,NO
82accb2e29c34dd21ba3e5a294781ac3,3.0,bali,YES,NO,NO
f609cc9baa5c49a239af48e1e09e4dd9,3.0,bali,YES,NO,NO
1b4c4058051fbb4950120cb0768a6d18,3.0,bali,YES,NO,NO
852671a14d4934622da1285f773e3b96,3.0,bali,YES,NO,NO
77f13856c0bb14893684643f03bdb197,3.0,bali,YES,NO,NO
5485d556fdadc5ad25563feb97e2ba95,3.0,bali,YES,NO,NO
4c980ebb7878d3a551a93d0594e76412,3.0,bali,YES,NO,NO
cf3dbec18e4f1d6ea56f4cde121d57bf,3.0,bali,YES,NO,NO
be6c26059f74b0232f43b661f5e937a0,3.0,bali,YES,NO,NO
25e81d192357ef3452cfee0d3d7a4aa9,3.0,bali,YES,NO,NO
1f2628bbba8b46d630d49f3a6eaf187c,3.0,bali,YES,NO,NO
f3b651f80b1ef82e2a971cd4049e78eb,3.0,bali,YES,NO,NO
3eb16d8953fccfed837f5b59fa952f91,3.0,bali,YES,NO,NO
8df110ec4e520329f396ea2b8a66163c,3.0,bali,YES,NO,NO
2710938e13ebe4c9ddd9a628c5ba9f4a,3.0,bali,YES,NO,NO
6963798091c8957a5cda595cb671866a,3.0,bali,YES,NO,NO
fff7ef646cfae6ae31ba9c7407b124ec,3.0,bali,YES,NO,NO
f851723b39647c5dfe87eca5909ef268,3.0,bali,YES,NO,NO
43d0ca13c5e2a8421671599f75166ce8,3.0,bali,YES,NO,NO
925a8ea57bcbab03b34e336f4e71f59f,3.0,bali,YES,NO,NO
eb3641c7921104a98118362226b377b4,3.0,bali,YES,NO,NO
aaca85b4e5a6f1dcd3bc8f047633bf6e,3.0,bali,YES,NO,NO
8a26599d97fab0a4f0b3ae7921c1f72a,3.0,bali,YES,NO,NO
fdf83804f412dc6b69cad012a71c55e7,3.0,bali,YES,NO,NO
be74fa86e12e4f79ff5961889a4ad04f,3.0,bali,YES,NO,NO
40ff89117b389f8242c31df472fe29e1,3.0,bali,YES,NO,NO
d5bd6876fe488eebc8f70be6e00d27a3,3.0,bali,YES,NO,NO
ee9d47b56d2903a216f9e861817cc9fd,3.0,bali,YES,NO,NO
b1de13dee6d10ceff7cad2ab86dfb1fc,3.0,bali,YES,NO,NO
e63cd3fa53b567d323c048a68ec62238,3.0,bali,YES,NO,NO
d6d5e66d4778ed80d0364efa7a1c7e2a,3.0,bali,YES,NO,NO
2ae246f820f066562018743bc6b068cc,3.0,bali,YES,NO,NO
995c5670e3a3b3719b8951eb7cd94789,3.0,bali,YES,NO,NO
727b6f293f86852dbab749c52df9549a,3.0,bali,YES,NO,NO
96792dfd0a0abd77dafbd06a8fe164a1,3.0,bali,YES,NO,NO
d4b0d58022dcae5a6ba4aa84be210b35,3.0,bali,YES,NO,NO
e4ef66b6882c9903d23263935b9ae744,3.0,bali,YES,NO,NO
e95c9badae094c83a9bcdc129619b916,3.0,bali,YES,NO,NO
31e76331819f0365d18110cd860bd6b3,3.0,bali,YES,NO,NO
114b45bdd8dcc51136e7bda8089899f7,3.0,bali,YES,NO,NO
e06245428859e0bf38ddfcdd0ce39fa6,3.0,bali,YES,NO,NO
5e3f65fe3e04ea1c101787237bba5cfe,3.0,bali,YES,NO,NO
937f279624253320419abc0f3cab0f58,3.0,bali,YES,NO,NO
c6332723b65c2827f4334e1557bc84ae,3.0,bali,YES,NO,NO
c43f1163789ed8620de82703cbfb179f,3.0,bali,YES,NO,NO
9a9f08a8c12b3a93888109ab3f28a93b,3.0,bali,YES,NO,NO
8ad5cd50eeba9967f57a32b175d5b887,3.0,bali,YES,NO,NO
d84ee118ccaa158c998d991960707ff4,3.0,bali,YES,NO,NO
930781817f729d7e5344ffc04efc38b4,3.0,bali,YES,NO,NO
4bc81dbf65e80a505b4ca540a9c464ba,3.0,bali,YES,NO,NO
ba91abf7df276a71744c219f1a0f01ce,3.0,bali,YES,NO,NO
abe1c8cee633478b5c486aa0baabb7eb,3.0,bali,YES,NO,NO
9b2132a099402debb5dc8793430e0aa7,3.0,bali,YES,NO,NO
0b86a5ecdf027ffc4b0b4a3250249e5c,3.0,bali,YES,NO,NO
769268d7fbd1e0025d3d24ada0022cda,3.0,bali,YES,NO,NO
287865ca39399289c680cf9bfc1b3210,3.0,bali,YES,NO,NO
1d603b4977bd08b7e54a1265c1bf6b23,3.0,bali,YES,NO,NO
cb87ed0bf23f5567f9c5d48e76aad915,3.0,bali,YES,NO,NO
4c22fd7e6781ddadbcd06921afc4ec9e,3.0,bali,YES,NO,NO
d6568e39534b6e02aa47bc2cd5257ba5,3.0,bali,YES,NO,NO
5fe2d1e508d6e3ae5a1f343b273f109d,3.0,bali,YES,NO,NO
a9cfede68b454bc27ecd18f34b961e13,3.0,bali,YES,NO,NO
bd813161410dac23febf52f77c3deb64,3.0,bali,YES,NO,NO
06932fd28da82b9863e02d47a8c2d6c1,3.0,bali,YES,NO,NO
93c546d8fff6ae79d5108a13014a95cb,3.0,bali,YES,NO,NO
ab47b70f208ba7fc18a28704f6c0f99c,3.0,bali,YES,NO,NO
5d10c5ba57a77fc8c27f0323f6fd0434,3.0,bali,YES,NO,NO
1c7983af3b215a7328f1c44e29b9cf87,3.0,bali,YES,NO,NO
